uri,title,author,editor,translator,introduction,illustrator,photographer,year,format,uncertain,ebook_url,volumes_issues,notes,event_count,borrow_count,purchase_count,circulation_years,updated
https://shakespeareandco.princeton.edu/books/huneker-overtones-book-temperaments/,"Overtones, a Book of Temperaments: Richard Strauss, Parsifal, Verdi, Balzac, Flaubert, Nietzsche, and Turgénieff","Huneker, James",,,,,,1904,Book,False,https://archive.org/details/overtonesrichar00hunegoog,,,2,2,0,1923;1926,2021-11-11T21:00:03.097227+00:00
https://shakespeareandco.princeton.edu/books/bradley-shakespearean-tragedy-lectures/,"Shakespearean Tragedy: Lectures on Hamlet, Othello, King Lear, Macbeth","Bradley, A. C.",,,,,,1904,Book,False,https://archive.org/details/cu31924013159920,,,3,2,0,1939;1933;1926,2021-02-01T00:23:19+00:00
https://shakespeareandco.princeton.edu/books/symons-studies-prose-verse/,Studies in Prose and Verse,"Symons, Arthur",,,,,,1904,Book,False,https://archive.org/details/studiesinproseve00symouoft/page/n8/mode/2up,,,1,1,0,1923,2020-05-31T01:48:32+00:00
https://shakespeareandco.princeton.edu/books/arnim-adventures-elizabeth-rugen/,The Adventures of Elizabeth at Rugen,"Arnim, Elizabeth von",,,,,,1904,Book,False,,,,1,1,0,1939,2020-06-15T01:42:41+00:00
https://shakespeareandco.princeton.edu/books/jerome-angel-author-others/,"The Angel and the Author, and Others","Jerome, Jerome K.",,,,,,1904,Book,False,,,,1,1,0,1920,2020-06-29T04:02:49+00:00
https://shakespeareandco.princeton.edu/books/chekhov-cherry-orchard/,The Cherry Orchard,"Chekhov, Anton",,,,,,1904,Book,False,https://archive.org/details/twoplaysbytchekh00chekiala,,,4,4,0,1934;1935,2021-04-16T01:42:23+00:00
https://shakespeareandco.princeton.edu/books/sinclair-divine-fire/,The Divine Fire,"Sinclair, May",,,,,,1904,Book,False,https://archive.org/details/divinefire00sincrich,,,3,3,0,1923;1925;1926,2021-05-04T02:40:38+00:00
https://shakespeareandco.princeton.edu/books/hardy-dynasts/,The Dynasts,"Hardy, Thomas",,,,,,1904,Book,False,https://archive.org/details/in.ernet.dli.2015.36526/page/n5/mode/2up,,,3,3,0,1944;1925;1941,2020-05-25T23:11:10+00:00
https://shakespeareandco.princeton.edu/books/wells-food-gods-came/,The Food of the Gods and How It Came to Earth,"Wells, H. G.",,,,,,1904,Book,False,https://archive.org/details/foodofgodshowitc00well_0/page/n5/mode/2up,,,1,1,0,1941;1942,2020-05-28T01:47:10+00:00
https://shakespeareandco.princeton.edu/books/hichens-garden-allah/,The Garden of Allah,"Hichens, Robert Smythe",,,,,,1904,Book,False,https://archive.org/details/gardenallah02hichgoog,,,1,1,0,1922,2021-06-18T02:24:22+00:00
https://shakespeareandco.princeton.edu/books/james-golden-bowl/,The Golden Bowl,"James, Henry",,,,,,1904,Book,False,https://archive.org/details/goldenbowl01jamegoog/page/n8/mode/2up,Vol. 1;Vol. 2;2 vols.,,11,11,0,1924;1929;1930;1934;1935;1938;1939;1941;1942,2020-07-12T18:30:46+00:00
https://shakespeareandco.princeton.edu/books/galsworthy-island-pharisees/,The Island Pharisees,"Galsworthy, John",,,,,,1904,Book,False,https://archive.org/details/islandpharisees00gals/page/n7/mode/2up,,,2,2,0,1930;1933,2020-08-30T16:56:14+00:00
https://shakespeareandco.princeton.edu/books/chesterton-napoleon-notting-hill/,The Napoleon of Notting Hill,"Chesterton, G. K.",,,,,,1904,Book,False,https://archive.org/details/napoleonofnottin00chesuoft,,,2,2,0,1929;1927,2021-11-13T19:46:03.394998+00:00
https://shakespeareandco.princeton.edu/books/synge-tinkers-wedding/,The Tinker's Wedding,"Synge, John Millington",,,,,,1904,Book,False,https://archive.org/details/weddingcotinkers00syngrich,,,4,4,0,1920;1923;1926,2021-11-03T01:17:40.950200+00:00
https://shakespeareandco.princeton.edu/books/jerome-tommy-co/,Tommy and Co.,"Jerome, Jerome K.",,,,,,1904,Book,False,https://archive.org/details/tommyco00jero,,,2,2,0,1921;1929,2021-11-03T01:07:26.193319+00:00
https://shakespeareandco.princeton.edu/books/gissing-veranilda/,Veranilda,"Gissing, George Robert",,,,,,1904,Book,False,https://archive.org/details/veranildaromanc00giss/page/n7/mode/2up,,,1,0,1,1931,2020-05-27T02:59:32+00:00
https://shakespeareandco.princeton.edu/books/fiske-witchcraft-salem-village/,Witchcraft in Salem Village,"Fiske, John",,,,,,1904,Book,False,https://archive.org/details/witchcraftinsale00fisk,,,1,0,1,1935,2021-01-07T18:55:17+00:00
https://shakespeareandco.princeton.edu/books/robins-dark-lantern-story/,A Dark Lantern: A Story with a Prologue,"Robins, Elizabeth",,,,,,1905,Book,False,https://archive.org/details/darklanternstory00robiiala,,,2,2,0,1920;1934,2021-05-02T01:35:16+00:00
https://shakespeareandco.princeton.edu/books/hudson-little-boy-lost/,A Little Boy Lost,"Hudson, W. H.",,,,,,1905,Book,False,https://archive.org/details/alittleboylost00mccogoog,,,4,4,0,1937;1923;1940;1927,2021-10-25T23:30:19.574955+00:00
https://shakespeareandco.princeton.edu/books/masefield-mainsail-haul/,A Mainsail Haul,"Masefield, John",,,,,,1905,Book,False,https://archive.org/details/mainsailhaulbyjo00maserich,,,2,2,0,1928;1935,2021-11-15T19:19:44.167057+00:00
https://shakespeareandco.princeton.edu/books/wells-modern-utopia/,A Modern Utopia,"Wells, H. G.",,,,,,1905,Book,False,https://archive.org/details/modernutopi00well/page/n7/mode/2up,,,1,1,0,1936,2020-05-28T03:17:18+00:00
https://shakespeareandco.princeton.edu/books/birrell-andrew-marvell/,Andrew Marvell,"Birrell, Augustine","Morley, John",,,,,1905,Book,False,https://archive.org/details/andrewmarvell00birr/page/n6/mode/2up,,,1,1,0,1941,2020-05-16T19:52:00+00:00
https://shakespeareandco.princeton.edu/books/gosse-coventry-patmore/,Coventry Patmore,"Gosse, Edmund",,,,,,1905,Book,False,https://archive.org/details/coventrypatmore00goss/page/n8/mode/2up,,,2,2,0,1926;1935,2020-05-20T21:40:19+00:00
https://shakespeareandco.princeton.edu/books/gorky-creatures-men/,Creatures That Once Were Men,"Gorky, Maxim",,"Shirazi, J. K. M.","Chesterton, G. K.",,,1905,Book,False,https://archive.org/details/creaturesthaton00shirgoog,,,1,1,0,1926,2021-05-01T17:09:47+00:00
https://shakespeareandco.princeton.edu/books/wilde-profundis/,De Profundis,"Wilde, Oscar",,,,,,1905,Book,False,https://archive.org/details/deprofundisowild00wildiala/page/n13/mode/2up,,,8,7,1,1922;1926;1927;1934;1935;1938;1939;1919,2020-06-02T00:06:18+00:00
https://shakespeareandco.princeton.edu/books/gosse-french-profiles/,French Profiles,"Gosse, Edmund",,,,,,1905,Book,False,https://archive.org/details/frnchprofiles00gossiala/page/n6/mode/2up,,,3,3,0,1921;1922;1923;1925,2020-05-31T15:27:36+00:00
https://shakespeareandco.princeton.edu/books/jesperson-growth-structure-english/,Growth and Structure of the English Language,"Jesperson, Otto",,,,,,1905,Book,False,https://archive.org/details/growthstructureoesp00jrich,,,5,5,0,1937;1934;1926;1927,2021-06-22T17:36:09+00:00
https://shakespeareandco.princeton.edu/books/chesterton-heretics/,Heretics,"Chesterton, G. K.",,,,,,1905,Book,False,https://archive.org/details/hereticsgilbert00chesuoft,,,4,4,0,1920;1937;1938,2021-06-23T03:27:50+00:00
https://shakespeareandco.princeton.edu/books/huneker-iconoclasts-book-dramatists/,"Iconoclasts, a Book of Dramatists: Ibsen, Strindberg, Becque, Hauptmann, Sudermann, Hervieu, Gorky, Duse and d'Annunzio, Maeterlinck and Bernard Shaw","Huneker, James",,,,,,1905,Book,False,https://archive.org/details/iconoclastsaboo00hunegoog,,,1,1,0,1926,2020-07-05T15:37:55+00:00
https://shakespeareandco.princeton.edu/books/wells-kipps-story-simple/,Kipps: The Story of A Simple Soul,"Wells, H. G.",,,,,,1905,Book,False,https://archive.org/details/kippsstoryofsimp00well_0/page/n5/mode/2up,,,4,4,0,1938;1923;1941,2020-05-28T11:53:40+00:00
https://shakespeareandco.princeton.edu/books/brandes-main-currents-nineteenth/,Main Currents in Nineteenth Century Literature,"Brandes, Georg",,"White, Diana;Morison, Mary",,,,1905,Book,False,https://archive.org/details/maincurrentsinni01bran,Vol. 1 The Emigrant Literature;Vol. 2 The Romantic School in Germany;Vol. 5 The Romantic School in France,,4,4,0,1932;1925;1926,2021-11-15T19:19:16.606239+00:00
https://shakespeareandco.princeton.edu/books/mozart-mozart-man-artist/,"Mozart: The Man and the Artist, as Revealed in His Words","Mozart, Wolfgang Amadeus","Kerst, Friedrich","Krehbiel, H. E.",,,,1905,Book,False,https://archive.org/details/mozartmanartista00mozaiala,,,1,1,0,1939,2020-06-20T21:21:33+00:00
https://shakespeareandco.princeton.edu/books/santayana-reason-society/,Reason in Society (The Life of Reason),"Santayana, George",,,,,,1905,Book,False,https://archive.org/details/lifeofreasonorph02sant,,,1,1,0,1931,2021-11-08T14:00:33.880666+00:00
https://shakespeareandco.princeton.edu/books/salt-richard-jefferies-life/,Richard Jefferies: His Life and His Ideals,"Salt, Henry Stephens",,,,,,1905,Book,False,https://archive.org/details/richardjefferie01saltgoog/page/n7/mode/2up,,,1,1,0,1938,2021-11-08T05:12:48.186141+00:00
https://shakespeareandco.princeton.edu/books/bennett-sacred-profane-love/,Sacred and Profane Love: A Novel in Three Episodes,"Bennett, Arnold",,,,,,1905,Book,False,https://archive.org/details/sacredprofanelov00benn,,,1,1,0,1920,2021-11-07T17:55:05.608821+00:00
https://shakespeareandco.princeton.edu/books/ellis-sexual-selection-man/,Sexual Selection in Man (Studies in the Psychology of Sex 4),"Ellis, Havelock",,,,,,1905,Book,False,https://archive.org/details/cu31924014055861,,,5,5,0,1925;1927;1928;1929;1931,2021-11-14T14:24:38.244159+00:00
https://shakespeareandco.princeton.edu/books/mims-sidney-lanier/,Sidney Lanier,"Mims, Edwin",,,,,,1905,Book,False,https://archive.org/details/sidneylanier00mims_0,,,1,1,0,1936,2021-11-06T01:46:44.326445+00:00
https://shakespeareandco.princeton.edu/books/gosse-sir-thomas-browne/,Sir Thomas Browne,"Gosse, Edmund","Morley, John",,,,,1905,Book,False,https://archive.org/details/sirthomasbrowne01gossgoog/page/n6/mode/2up,,,5,5,0,1939;1940;1941,2020-05-31T15:42:50+00:00
https://shakespeareandco.princeton.edu/books/atherton-bell-fog/,The Bell in the Fog,"Atherton, Gertrude Franklin Horn",,,,,,1905,Book,False,https://archive.org/details/bellinfogandothe00atherich,,,1,1,0,1925,2021-03-25T21:00:09+00:00
https://shakespeareandco.princeton.edu/books/chesterton-club-queer-trades/,The Club of Queer Trades,"Chesterton, G. K.",,,,,,1905,Book,False,https://archive.org/details/queertrades00chesuoft,,,5,5,0,1923;1938;1939;1940;1941,2021-04-17T21:58:35+00:00
https://shakespeareandco.princeton.edu/books/wharton-house-mirth/,The House of Mirth,"Wharton, Edith",,,,,,1905,Book,False,https://archive.org/details/houseofmirth1908whar,Vol. 1;Vol. 2,,7,7,0,1924;1925;1926;1935;1939,2021-07-11T15:48:36+00:00
https://shakespeareandco.princeton.edu/books/shaw-irrational-knot/,The Irrational Knot,"Shaw, George Bernard",,,,,,1905,Book,False,https://archive.org/details/irrationalknot01shawgoog/page/n8/mode/2up,,,8,8,0,1921;1922;1923;1924;1926;1935;1938,2020-06-02T22:42:04+00:00
https://shakespeareandco.princeton.edu/books/moore-lake-2/,The Lake,"Moore, George",,,,,,1905,Book,False,https://archive.org/details/thelake00mooriala,,,13,12,0,1921;1923;1924;1934;1935;1936;1941,2021-07-18T00:57:00+00:00
https://shakespeareandco.princeton.edu/books/santayana-life-reason/,The Life of Reason,"Santayana, George",,,,,,1905,Book,False,https://archive.org/details/lifeofreason00sant,,,2,2,0,1937;1925;1926,2021-07-20T02:04:15+00:00
https://shakespeareandco.princeton.edu/books/locke-morals-marcus-ordeyne/,The Morals of Marcus Ordeyne: A Novel,"Locke, William John",,,,,,1905,Book,False,https://archive.org/details/moralsofmarcusor00lockuoft,,,2,1,0,1940,2021-11-14T15:01:39.459929+00:00
https://shakespeareandco.princeton.edu/books/shaw-philanderer/,The Philanderer,"Shaw, George Bernard",,,,,,1905,Book,False,https://archive.org/details/philanderertopic00shawrich/page/n13/mode/2up,,,1,1,0,1920,2020-07-06T03:44:54+00:00
https://shakespeareandco.princeton.edu/books/dowson-poems-ernest-dowson/,The Poems of Ernest Dowson,"Dowson, Ernest Christopher",,,,,,1905,Book,False,https://archive.org/details/poemsofernestdow00dowsiala,,,1,1,0,1927,2021-11-09T00:19:39.854941+00:00
https://shakespeareandco.princeton.edu/books/synge-well-saints-play/,The Well of the Saints: A Play in Three Acts,"Synge, John Millington",,,,,,1905,Book,False,https://archive.org/details/wellofsaintscome00syngrich,,,1,1,0,1921,2021-10-29T03:46:26.197099+00:00
https://shakespeareandco.princeton.edu/books/hume-wives-henry-viii/,The Wives of Henry the VIII and the Parts They Played in History,"Hume, Martin",,,,,,1905,Book,False,https://archive.org/details/wivesofhenryeigh00humeuoft,,,1,1,0,1930,2020-08-01T01:49:36+00:00
https://shakespeareandco.princeton.edu/books/gorky-three/,Three of Them,"Gorky, Maxim",,"Linden, A.",,,,1905,Book,False,https://archive.org/details/threeofthem00gorkuoft,,,3,3,0,1930;1926,2021-07-22T03:03:32+00:00
https://shakespeareandco.princeton.edu/books/forster-angels-fear-tread/,Where Angels Fear to Tread,"Forster, E. M.",,,,,,1905,Book,False,https://archive.org/details/whereangelsfeart00fors,,,8,8,0,1928;1929;1933;1935;1939;1940;1941,2021-10-29T03:33:48.178160+00:00
https://shakespeareandco.princeton.edu/books/lucas-wanderer-london/,A Wanderer in London,"Lucas, E. V.",,,,,,1906,Book,False,https://archive.org/details/awandererinlond00lucagoog,,,1,1,0,1930,2020-07-07T13:23:04+00:00
https://shakespeareandco.princeton.edu/books/sabatini-bardelys-magnificent/,Bardelys the Magnificent,"Sabatini, Rafael",,,,,,1906,Book,False,https://archive.org/details/bardelysmagnific00sabauoft,,,2,2,0,1926;1927,2021-03-03T02:53:13+00:00
https://shakespeareandco.princeton.edu/books/deeping-bess-woods/,Bess of the Woods,"Deeping, Warwick",,,,,,1906,Book,False,https://archive.org/details/bessofwoods00deep,,,1,1,0,1934,2021-03-25T21:15:16+00:00
https://shakespeareandco.princeton.edu/books/chesterton-charles-dickens-critical/,Charles Dickens: A Critical Study,"Chesterton, G. K.",,,,,,1906,Book,False,https://archive.org/details/charlesdickenscr01ches/page/n7/mode/2up,,,2,2,0,1920;1928,2020-05-24T16:30:23+00:00
https://shakespeareandco.princeton.edu/books/clouston-count-bunker/,Count Bunker,"Clouston, J. Storer",,,,,,1906,Book,False,https://archive.org/details/countbunkerbeing00clouuoft,,,1,1,0,1931,2021-04-30T01:20:17+00:00
https://shakespeareandco.princeton.edu/books/shaw-dramatic-opinions-essays/,Dramatic Opinions and Essays by George Bernard Shaw,"Shaw, George Bernard",,,"Huneker, James",,,1906,Book,False,https://archive.org/details/cu31924025940895/page/n9/mode/2up,Vol. 1;Vol. 2,,2,2,0,1935,2021-11-16T16:49:27.567955+00:00
https://shakespeareandco.princeton.edu/books/ellis-erotic-symbolism-mechanism/,Erotic Symbolism; The Mechanism of Detumescence; The Psychic State in Pregnancy (Studies in the Psychology of Sex 5),"Ellis, Havelock",,,,,,1906,Book,False,https://archive.org/details/cu31924013996933,,,2,2,0,1925;1935,2021-11-14T14:27:33.850673+00:00
https://shakespeareandco.princeton.edu/books/wodehouse-love-among-chickens/,Love among the Chickens: A Story of the Haps and Mishaps on an English Chicken Farm,"Wodehouse, P. G.",,,,,,1906,Book,False,https://archive.org/details/loveamongchicken00wodeuoft,,,2,2,0,1930;1934,2021-10-26T02:46:31.486673+00:00
https://shakespeareandco.princeton.edu/books/moore-memoirs-dead-life/,Memoirs of My Dead Life,"Moore, George",,,,,,1906,Book,False,https://archive.org/details/memoirsofmydeadl00moorrich,,,7,7,0,1923;1925;1935;1936;1939,2020-05-30T21:47:01+00:00
https://shakespeareandco.princeton.edu/books/butler-pigs-pigs/,Pigs Is Pigs,"Butler, Ellis Parker",,,,,,1906,Book,False,https://archive.org/details/pigsispigs00unkngoog/page/n8/mode/2up,,,2,1,0,1920;1919,2020-06-29T02:07:28+00:00
https://shakespeareandco.princeton.edu/books/bronte-poems-emily-bronte/,Poems of Emily Brontë,"Brontë, Emily",,,"Symons, Arthur",,,1906,Book,False,https://archive.org/details/poemsofemilybron00bronuoft,,,3,2,1,1928;1939;1932,2020-07-28T02:42:28+00:00
https://shakespeareandco.princeton.edu/books/kipling-puck-pooks-hill/,Puck of Pook's Hill,"Kipling, Rudyard",,,,,,1906,Book,False,https://archive.org/details/puckofpookshill00kipl2/page/n5/mode/2up,,,4,4,0,1937;1939;1940;1933,2021-02-02T04:05:37+00:00
https://shakespeareandco.princeton.edu/books/synge-aran-islands/,The Aran Islands,"Synge, John Millington",,,,,,1906,Book,False,,,,8,7,0,1924;1934;1935;1936;1937;1938;1941,2020-04-30T19:40:21+00:00
https://shakespeareandco.princeton.edu/books/deland-awakening-helena-richie/,The Awakening of Helena Richie,"Deland, Margaret",,,,,,1906,Book,False,https://archive.org/details/awakeninghele00delarich,,,1,1,0,1926,2020-06-15T01:46:05+00:00
https://shakespeareandco.princeton.edu/books/locke-beloved-vagabond/,The Beloved Vagabond,"Locke, William John",,,,,,1906,Book,False,https://archive.org/details/belovedvagabond00lockgoog,,,2,2,0,1937;1940,2021-03-25T21:02:31+00:00
https://shakespeareandco.princeton.edu/books/okakura-book-tea/,The Book of Tea,"Kakuzō, Okakura",,,,,,1906,Book,False,https://archive.org/details/b28106362,,,2,2,0,1921,2021-03-28T21:15:11+00:00
https://shakespeareandco.princeton.edu/books/sheridan-dramatic-works-richard/,The Dramatic Works of Richard Brinsley Sheridan,"Sheridan, Richard Brinsley","Knight, Joseph",,,,,1906,Book,False,https://archive.org/details/dramaticworksri01shergoog/page/n6/mode/2up,,,5,5,0,1936;1939;1940;1941,2020-06-01T00:30:41+00:00
https://shakespeareandco.princeton.edu/books/wilde-english-renaissance-lecture/,The English Renaissance: A Lecture Delivered on the Occasion of His Visit to America,"Wilde, Oscar",,,,,,1906,Book,False,,,,3,3,0,1939,2020-06-29T03:08:43+00:00
https://shakespeareandco.princeton.edu/books/henry-four-million/,The Four Million,"Henry, O.",,,,,,1906,Book,False,https://archive.org/details/fourmillion00portgoog,,,5,5,0,1924;1927;1934;1935;1941;1919,2021-06-18T00:36:46+00:00
https://shakespeareandco.princeton.edu/books/ford-heart-country/,The Heart of the Country,"Ford, Ford Madox",,,,,,1906,Book,False,https://archive.org/details/heartofcountry00ford,,,1,1,0,1922,2021-06-23T03:05:09+00:00
https://shakespeareandco.princeton.edu/books/gissing-house-cobwebs/,The House of Cobwebs,"Gissing, George Robert",,,,,,1906,Book,False,https://archive.org/details/houseofcobwebs00gissuoft/page/n5/mode/2up,,,4,4,0,1936;1921;1937;1925,2020-05-27T02:49:24+00:00
https://shakespeareandco.princeton.edu/books/machen-house-souls/,The House of Souls,"Machen, Arthur",,,,,,1906,Book,False,https://archive.org/details/houseofsouls00machuoft,,,6,6,0,1932;1924;1926,2021-07-11T15:49:49+00:00
